,Year,HYTCP,WYTCP,SOEGP,NUETP,GDP,CLPRB,EMFDB,ENPRP,NGMPB,PAPRB,PCP,ZNDX,Nominal Price,Inflation Adjusted Price
19,1979.0,130.0,27463.0,0.0,0.0,139253.0,1292838.0,0.0,0.0,2947.4372,126399.4,38.63,2.8,25.1,82.51
20,1980.0,138.0,27742.0,0.0,0.0,145264.0,1357155.0,0.0,0.0,3041.49307,131671.6,33.66,-3.35,37.42,109.51
21,1981.0,134.0,29483.0,0.0,0.0,159649.0,1136609.0,6198.71719,963.92538,2453.58034,139722.0,41.69,11.09,35.75,94.83
22,1982.0,124.0,27625.0,0.0,0.0,164267.0,1320154.0,20677.46924,3226.77966,2154.27935,160718.0,46.58,16.4,31.83,79.5
23,1983.0,134.0,28021.0,0.0,0.0,173119.0,1250605.0,38846.50639,6084.36851,1873.43937,169360.0,41.29,2.75,29.08,70.34
24,1984.0,141.0,34976.0,0.0,0.0,194244.0,1406384.0,46381.68923,7290.15394,2827.95973,167434.4,41.31,5.76,28.75,66.67
25,1985.0,136.0,39106.0,0.0,0.0,206281.0,1311336.0,49730.29226,7844.263809999998,2476.88945,175537.0,45.63,12.47,26.92,60.27
26,1986.0,141.0,42614.0,0.0,0.0,218696.0,1375045.0,52561.79803,8320.59713,3462.26901,158021.0,37.46,3.12,14.44,31.72
27,1987.0,107.0,50194.0,0.0,0.0,231210.0,1314790.0,57457.55694,9128.151590000001,2553.33441,139084.0,34.68,-7.91,17.75,37.62
28,1988.0,65.0,69166.0,0.0,0.0,252197.0,1310535.0,57634.75761,9189.29876,1475.30487,130360.8,29.33,-16.06,14.87,30.33
29,1989.0,100.0,74820.0,0.0,0.0,266608.0,1323208.0,54316.17384,8691.307340000001,1657.40509,118192.4,32.38,-3.6,18.33,35.6
30,1990.0,144.0,71887.0,0.0,0.0,279019.0,1350262.0,45494.76431000001,7305.0582,844.2035800000001,115733.2,49.94,18.15,23.19,42.62
31,1991.0,134.0,71866.0,0.0,0.0,288473.0,1350461.0,53189.08123,8571.419440000001,662.26734,110594.4,36.13,-5.52,20.2,35.73
32,1992.0,139.0,73742.0,0.0,0.0,306236.0,1347557.0,60681.84555,9814.598740000001,534.33279,111957.4,35.81,1.2,19.25,33.04
33,1993.0,130.0,78373.0,0.0,0.0,320079.0,929771.0,66004.00254,10712.74432,504.2561,100954.8,51.18,24.63,16.75,27.94
34,1994.0,121.0,72654.0,0.0,0.0,347971.0,1184962.0,69835.62732,11376.252540000001,484.46456,99458.4,35.51,-3.56,15.66,25.44
35,1995.0,124.0,78481.0,0.0,0.0,364451.0,1081872.0,66902.94447,10936.92873,480.82685,93902.0,38.91,0.13,16.75,26.48
36,1996.0,106.0,69774.0,0.0,0.0,383504.0,1055469.0,27377.75626,4491.39658,414.68721,90335.0,38.83,4.24,20.46,31.4
37,1997.0,97.0,51069.0,0.0,0.0,408048.0,926668.0,48244.33714,7942.70993,427.77888,93467.0,35.09,-0.74,18.64,27.98
38,1998.0,138.0,55596.0,0.0,0.0,440034.0,900851.0,56682.25696,9365.12915,328.11665,79645.6,44.49,7.45,11.91,17.6
39,1999.0,142.0,81744.0,0.0,0.0,463400.0,929030.0,52421.8001,8673.85008,290.5963700000001,69977.0,35.71,-5.11,16.56,23.89
40,2000.0,144.0,89438.0,0.0,0.0,491644.0,775392.0,62766.30829,10398.96932,263.81808,70794.8,39.77,3.54,27.39,38.29
41,2001.0,144.0,92358.0,0.0,0.0,503157.0,772289.0,68629.12732,11385.09554,242.63907000000003,58533.6,39.65,5.29,23.0,31.3
42,2002.0,129.0,90860.0,0.0,0.0,513947.0,758830.0,93595.55711,15547.07295,254.51662,69895.8,39.06,-0.27,22.81,30.52
43,2003.0,138.0,94733.0,0.0,18.0,531106.0,721185.0,112062.22936,18696.73189,249.53504,67836.8,37.78,2.09,27.69,36.26
44,2004.0,154.0,92047.0,0.0,78.0,558969.0,722773.0,105609.78451,17698.322659999998,246.49976,63707.2,39.97,5.27,37.66,47.98
45,2005.0,129.0,93263.0,0.0,141.0,586442.0,727432.0,101357.22465,17058.508980000002,238.3538,59200.6,31.43,-14.12,50.04,61.65
46,2006.0,173.0,94154.0,0.0,255.0,621232.0,740926.0,103925.69275,17569.02329,241.13091,59873.4,40.63,3.25,58.3,69.64
47,2007.0,154.0,95729.0,0.0,664.0,646665.0,748745.0,126997.74706,21565.90739,1482.66595,55732.2,36.69,-6.45,64.2,74.44
48,2008.0,139.0,95152.0,0.0,2337.0,642698.0,758122.0,140650.38076,23988.09909,1269.2205800000004,54653.4,50.18,22.47,91.48,102.0
49,2009.0,136.0,95474.0,0.0,2820.0,638032.0,783299.0,177711.03332000005,30498.42918000001,1505.83167,52774.2,50.96,22.57,53.48,59.93
50,2010.0,119.0,96190.0,14.0,4454.0,653476.0,778038.4345513023,186277.4900938305,32377.829867332897,-966.3652816610993,5319.123564405367,40.68,2.8,71.21,78.65
51,2011.0,140.0,95823.0,14.0,6213.0,679776.0,767990.7849427462,194995.20837839379,34318.92738716306,-2458.3053234207327,-17477.318066384643,46.1,9.45,87.04,93.21
52,2012.0,111.0,96401.0,31.0,7727.0,711370.0,755514.2867271863,203862.68881207972,36322.85326013471,-3416.2247249198263,-30934.620484359562,30.11,-17.26,86.46,90.72
53,2013.0,120.0,97131.0,52.0,9625.0,722736.0,741805.8594500404,212876.97556299763,38390.62084678236,-4082.860140822304,-40854.94974412024,42.49,6.54,91.17,94.25
54,2014.0,132.0,97858.0,50.0,10083.0,745810.0,727471.8273405489,222036.0980765539,40523.24350764057,-4590.216673214978,-49435.70580968261,41.29,11.69,85.6,87.05
55,2015.0,,,,,675466.234838862,712820.6800484005,231339.0710754518,42721.73460324388,-5011.3880563112325,-57509.34044266492,48.81,14.95,41.85,42.53
56,2016.0,,,,,692362.8063828796,698008.69193561,240782.9387278005,44986.09413359228,-5385.103059731657,-65390.95822253637,40.0,4.77,46.123462737126886,45.34334281602651
57,2017.0,,,,,705997.2675063945,683115.0149517655,250364.74520170956,47318.34881975486,-5733.1807086145855,-73199.48082952574,40.414164479527,3.2837414426303724,50.27031775246161,47.865574195635816
58,2018.0,,,,,719753.6651507877,668180.2398402486,260083.50521988212,49718.49866173163,-6067.0759911575005,-80980.73477098532,41.25363693041285,3.415981077622689,53.639684141308464,49.56425183269465
59,2019.0,,,,,733505.5383183248,653224.1545884553,269937.2482277246,52187.55702005711,-6393.334614902036,-88751.38423140347,40.48762085488434,3.845513759135997,56.231561903667796,51.26292946975343
60,2020.0,,,,,747257.5610553436,638257.4142665286,279924.00367064285,54726.53725526582,-6715.229433618952,-96518.24637716822,42.231399283834946,6.149502579115847,58.8234396660269,52.96160710681224
