Year,HYTCP,WYTCP,SOEGP,NUETP,GDP,CLPRB,EMFDB,ENPRP,NGMPB,PAPRB,PCP,ZNDX,Nominal Price,Inflation Adjusted Price
2007.0,2984.0,40045.0,0.0,0.0,397063.0,0.0,0.0,0.0,0.0,0.0,34.74,-25.47,64.2,74.44
2008.0,3034.0,39776.0,2.0,0.0,415095.0,0.0,0.0,0.0,0.0,0.0,45.81,-6.81,91.48,102.0
2009.0,5171.0,40848.0,5.0,0.0,407846.0,0.0,0.0,0.0,0.0,0.0,53.18,4.83,53.48,59.93
2010.0,4757.0,40740.0,11.0,0.0,416008.0,0.0,,,,,46.27,-9.03,71.21,78.65
2011.0,3893.0,40527.0,17.0,0.0,427974.0,0.0,,,,,45.98,-8.87,87.04,93.21
2012.0,3728.0,39386.0,138.0,0.0,438350.0,0.0,,,,,46.61,-5.61,86.46,90.72
2013.0,6901.0,40242.0,297.0,0.0,454063.0,0.0,,,,,56.44,12.01,91.17,94.25
2014.0,4756.0,40967.0,652.0,0.0,473471.0,0.0,,,,,50.08,2.3,85.6,87.05
2015.0,,,,,,,,,,,58.32,5.95,41.85,42.53
2016.0,,,,,,,,,,,51.25,-1.22,,
